"","YEAR","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","UNIQUE_CARRIER","AIRLINE_ID","FL_NUM","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_STATE_ABR","ORIGIN_WAC","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_STATE_ABR","DEST_WAC","CRS_DEP_TIME","DEP_TIME","DEP_DELAY","DEP_DELAY_NEW","DEP_DEL15","DEP_DELAY_GROUP","DEP_TIME_BLK","TAXI_OUT","WHEELS_OFF","WHEELS_ON","TAXI_IN","CRS_ARR_TIME","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","ARR_DELAY_GROUP","ARR_TIME_BLK","CANCELLED","CANCELLATION_CODE","DIVERTED","CRS_ELAPSED_TIME","ACTUAL_ELAPSED_TIME","AIR_TIME","DISTANCE","DISTANCE_GROUP","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY","FIRST_DEP_TIME","TOTAL_ADD_GTIME","LONGEST_ADD_GTIME","DEP_AM_PM","ARR_AM_PM"
"442",2016,3,7,14,4,"2016-07-14","WN",19393,2183,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,402,2,0,0,0,0,0,0,0,0,"1","1"
"443",2016,3,7,14,4,"2016-07-14","DL",19790,975,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"444",2016,3,7,15,5,"2016-07-15","AA",19805,1784,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
"445",2016,3,7,15,5,"2016-07-15","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,994,4,0,0,0,0,0,0,0,0,"1","1"
"446",2016,3,7,15,5,"2016-07-15","WN",19393,3378,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"447",2016,3,7,15,5,"2016-07-15","UA",19977,1164,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,413,2,0,0,0,0,0,0,0,0,"1","1"
"448",2016,3,7,16,6,"2016-07-16","WN",19393,5306,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,2030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,210,NA,NA,1290,6,0,0,0,0,0,0,0,0,"0","0"
"449",2016,3,7,17,7,"2016-07-17","WN",19393,435,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"450",2016,3,7,17,7,"2016-07-17","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,1290,6,0,0,0,0,0,0,0,0,"0","0"
"451",2016,3,7,18,1,"2016-07-18","WN",19393,3378,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"452",2016,3,7,19,2,"2016-07-19","WN",19393,1448,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,994,4,0,0,0,0,0,0,0,0,"1","1"
"453",2016,3,7,19,2,"2016-07-19","DL",19790,975,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"454",2016,3,7,20,3,"2016-07-20","WN",19393,1371,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,834,4,0,0,0,0,0,0,0,0,"1","1"
"455",2016,3,7,20,3,"2016-07-20","EV",20366,5105,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,335,2,0,0,0,0,0,0,0,0,"0","0"
"456",2016,3,7,21,4,"2016-07-21","WN",19393,3378,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"457",2016,3,7,21,4,"2016-07-21","AA",19805,1784,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
"458",2016,3,7,22,5,"2016-07-22","WN",19393,2183,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,830,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,402,2,0,0,0,0,0,0,0,0,"1","1"
"459",2016,3,7,22,5,"2016-07-22","EV",20366,4422,14122,1412202,30198,"PIT","PA",23,11618,1161802,31703,"EWR","NJ",21,905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,319,2,0,0,0,0,0,0,0,0,"1","1"
"460",2016,3,7,23,6,"2016-07-23","WN",19393,5481,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1830,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1910,8,0,0,0,0,0,0,0,0,"0","0"
"461",2016,3,7,23,6,"2016-07-23","F9",20436,1709,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1904,NA,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,834,4,0,0,0,0,0,0,0,0,"0","0"
"462",2016,3,7,24,7,"2016-07-24","WN",19393,1026,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"463",2016,3,7,24,7,"2016-07-24","F9",20436,1093,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,2045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2215,NA,NA,NA,NA,NA,NA,NA,NA,270,NA,NA,1910,8,0,0,0,0,0,0,0,0,"0","0"
"464",2016,3,7,25,1,"2016-07-25","UA",19977,220,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1812,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,413,2,0,0,0,0,0,0,0,0,"0","0"
"465",2016,3,7,25,1,"2016-07-25","WN",19393,1787,14122,1412202,30198,"PIT","PA",23,12889,1288903,32211,"LAS","NV",85,1735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910,NA,NA,NA,NA,NA,NA,NA,NA,275,NA,NA,1910,8,0,0,0,0,0,0,0,0,"0","0"
"466",2016,3,7,25,1,"2016-07-25","AA",19805,580,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,1814,8,0,0,0,0,0,0,0,0,"0","0"
"467",2016,3,7,26,2,"2016-07-26","DL",19790,1295,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1313,NA,NA,NA,NA,NA,NA,NA,NA,109,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","0"
"468",2016,3,7,26,2,"2016-07-26","WN",19393,3394,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,1140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,834,4,0,0,0,0,0,0,0,0,"1","0"
"469",2016,3,7,26,2,"2016-07-26","EV",20366,5105,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,335,2,0,0,0,0,0,0,0,0,"0","0"
"470",2016,3,7,27,3,"2016-07-27","WN",19393,3378,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"471",2016,3,7,27,3,"2016-07-27","UA",19977,1164,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,413,2,0,0,0,0,0,0,0,0,"1","1"
"472",2016,3,7,28,4,"2016-07-28","DL",19790,2494,14122,1412202,30198,"PIT","PA",23,11433,1143302,31295,"DTW","MI",43,632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,201,1,0,0,0,0,0,0,0,0,"1","1"
"473",2016,3,7,28,4,"2016-07-28","AA",19805,727,14122,1412202,30198,"PIT","PA",23,12892,1289204,32575,"LAX","CA",91,640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,846,NA,NA,NA,NA,NA,NA,NA,NA,306,NA,NA,2136,9,0,0,0,0,0,0,0,0,"1","1"
"474",2016,3,7,28,4,"2016-07-28","B6",20409,2007,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,943,NA,NA,NA,NA,NA,NA,NA,NA,163,NA,NA,994,4,0,0,0,0,0,0,0,0,"1","1"
"475",2016,3,7,28,4,"2016-07-28","WN",19393,3378,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,920,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"476",2016,3,7,28,4,"2016-07-28","UA",19977,1164,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,757,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,413,2,0,0,0,0,0,0,0,0,"1","1"
"477",2016,3,7,29,5,"2016-07-29","DL",19790,1599,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1521,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"478",2016,3,7,29,5,"2016-07-29","EV",20366,5105,14122,1412202,30198,"PIT","PA",23,12953,1295302,31703,"LGA","NY",22,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1505,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,335,2,0,0,0,0,0,0,0,0,"0","0"
"479",2016,3,7,29,5,"2016-07-29","UA",19977,446,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1434,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,413,2,0,0,0,0,0,0,0,0,"0","0"
"480",2016,3,7,29,5,"2016-07-29","WN",19393,2098,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"481",2016,3,7,29,5,"2016-07-29","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"482",2016,3,7,30,6,"2016-07-30","WN",19393,6191,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,873,4,0,0,0,0,0,0,0,0,"1","1"
"483",2016,3,7,30,6,"2016-07-30","DL",19790,2290,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,742,NA,NA,NA,NA,NA,NA,NA,NA,102,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"484",2016,3,7,30,6,"2016-07-30","AA",19805,1982,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,828,NA,NA,NA,NA,NA,NA,NA,NA,88,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
"485",2016,3,7,31,7,"2016-07-31","WN",19393,435,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"486",2016,3,7,31,7,"2016-07-31","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1747,NA,NA,NA,NA,NA,NA,NA,NA,207,NA,NA,1290,6,0,0,0,0,0,0,0,0,"0","0"
"487",2016,3,7,31,7,"2016-07-31","DL",19790,1560,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1819,NA,NA,NA,NA,NA,NA,NA,NA,111,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"488",2016,3,8,1,1,"2016-08-01","WN",19393,1448,14122,1412202,30198,"PIT","PA",23,11697,1169704,32467,"FLL","FL",33,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1020,NA,NA,NA,NA,NA,NA,NA,NA,155,NA,NA,994,4,0,0,0,0,0,0,0,0,"1","1"
"489",2016,3,8,1,1,"2016-08-01","AA",19805,2186,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,1067,5,0,0,0,0,0,0,0,0,"1","1"
"490",2016,3,8,1,1,"2016-08-01","DL",19790,975,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"491",2016,3,8,2,2,"2016-08-02","DL",19790,1939,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"492",2016,3,8,2,2,"2016-08-02","AA",19805,2067,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1659,NA,NA,NA,NA,NA,NA,NA,NA,93,NA,NA,366,2,0,0,0,0,0,0,0,0,"0","0"
"493",2016,3,8,2,2,"2016-08-02","WN",19393,435,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"494",2016,3,8,3,3,"2016-08-03","WN",19393,2098,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1510,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"495",2016,3,8,3,3,"2016-08-03","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"496",2016,3,8,4,4,"2016-08-04","WN",19393,1371,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1155,NA,NA,NA,NA,NA,NA,NA,NA,130,NA,NA,834,4,0,0,0,0,0,0,0,0,"1","1"
"497",2016,3,8,5,5,"2016-08-05","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"498",2016,3,8,5,5,"2016-08-05","DL",19790,1939,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"499",2016,3,8,5,5,"2016-08-05","WN",19393,435,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1640,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"500",2016,3,8,6,6,"2016-08-06","DL",19790,1939,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1704,NA,NA,NA,NA,NA,NA,NA,NA,107,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"501",2016,3,8,6,6,"2016-08-06","WN",19393,6235,14122,1412202,30198,"PIT","PA",23,13232,1323202,30977,"MDW","IL",41,1535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,85,NA,NA,402,2,0,0,0,0,0,0,0,0,"0","0"
"502",2016,3,8,6,6,"2016-08-06","UA",19977,709,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1746,NA,NA,NA,NA,NA,NA,NA,NA,206,NA,NA,1290,6,0,0,0,0,0,0,0,0,"0","0"
"503",2016,3,8,7,7,"2016-08-07","WN",19393,1649,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1530,NA,NA,NA,NA,NA,NA,NA,NA,260,NA,NA,1814,8,0,0,0,0,0,0,0,0,"0","0"
"504",2016,3,8,7,7,"2016-08-07","AA",19805,1426,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1710,NA,NA,NA,NA,NA,NA,NA,NA,177,NA,NA,1067,5,0,0,0,0,0,0,0,0,"0","0"
"505",2016,3,8,7,7,"2016-08-07","DL",19790,1939,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1705,NA,NA,NA,NA,NA,NA,NA,NA,108,NA,NA,526,3,0,0,0,0,0,0,0,0,"0","0"
"506",2016,3,8,7,7,"2016-08-07","B6",20409,1686,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,1705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1841,NA,NA,NA,NA,NA,NA,NA,NA,96,NA,NA,496,2,0,0,0,0,0,0,0,0,"0","0"
"507",2016,3,8,8,1,"2016-08-08","AA",19805,2186,14122,1412202,30198,"PIT","PA",23,11298,1129804,30194,"DFW","TX",74,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,955,NA,NA,NA,NA,NA,NA,NA,NA,175,NA,NA,1067,5,0,0,0,0,0,0,0,0,"1","1"
"508",2016,3,8,8,1,"2016-08-08","WN",19393,1242,14122,1412202,30198,"PIT","PA",23,11259,1125903,30194,"DAL","TX",74,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,950,NA,NA,NA,NA,NA,NA,NA,NA,170,NA,NA,1060,5,0,0,0,0,0,0,0,0,"1","1"
"509",2016,3,8,8,1,"2016-08-08","B6",20409,1286,14122,1412202,30198,"PIT","PA",23,10721,1072102,30721,"BOS","MA",13,844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1014,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,496,2,0,0,0,0,0,0,0,0,"1","1"
"510",2016,3,8,8,1,"2016-08-08","DL",19790,975,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1120,NA,NA,NA,NA,NA,NA,NA,NA,105,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"511",2016,3,8,9,2,"2016-08-09","WN",19393,312,14122,1412202,30198,"PIT","PA",23,10397,1039705,30397,"ATL","GA",34,735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,915,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,526,3,0,0,0,0,0,0,0,0,"1","1"
"512",2016,3,8,9,2,"2016-08-09","OO",20304,5935,14122,1412202,30198,"PIT","PA",23,13930,1393004,30977,"ORD","IL",41,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1112,NA,NA,NA,NA,NA,NA,NA,NA,97,NA,NA,413,2,0,0,0,0,0,0,0,0,"1","1"
"513",2016,3,8,10,3,"2016-08-10","AA",19805,580,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,1814,8,0,0,0,0,0,0,0,0,"0","0"
"514",2016,3,8,10,3,"2016-08-10","WN",19393,2067,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,210,1,0,0,0,0,0,0,0,0,"0","0"
"515",2016,3,8,11,4,"2016-08-11","WN",19393,1588,14122,1412202,30198,"PIT","PA",23,15304,1530402,33195,"TPA","FL",33,1520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,140,NA,NA,873,4,0,0,0,0,0,0,0,0,"0","0"
"516",2016,3,8,12,5,"2016-08-12","AA",19805,580,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,1740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1903,NA,NA,NA,NA,NA,NA,NA,NA,263,NA,NA,1814,8,0,0,0,0,0,0,0,0,"0","0"
"517",2016,3,8,12,5,"2016-08-12","WN",19393,2067,14122,1412202,30198,"PIT","PA",23,10821,1082104,30852,"BWI","MD",35,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1850,NA,NA,NA,NA,NA,NA,NA,NA,65,NA,NA,210,1,0,0,0,0,0,0,0,0,"0","0"
"518",2016,3,8,13,6,"2016-08-13","AA",19805,2024,14122,1412202,30198,"PIT","PA",23,14100,1410002,34100,"PHL","PA",23,915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1027,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,NA,268,2,0,0,0,0,0,0,0,0,"1","1"
"519",2016,3,8,13,6,"2016-08-13","WN",19393,2553,14122,1412202,30198,"PIT","PA",23,13204,1320402,31454,"MCO","FL",33,935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1150,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,834,4,0,0,0,0,0,0,0,0,"1","1"
"520",2016,3,8,14,7,"2016-08-14","AA",19805,1923,14122,1412202,30198,"PIT","PA",23,11057,1105703,31057,"CLT","NC",36,835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,366,2,0,0,0,0,0,0,0,0,"1","1"
"521",2016,3,8,14,7,"2016-08-14","WN",19393,5495,14122,1412202,30198,"PIT","PA",23,11292,1129202,30325,"DEN","CO",82,930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1055,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,1290,6,0,0,0,0,0,0,0,0,"1","1"
"522",2016,3,8,15,1,"2016-08-15","AA",19805,588,14122,1412202,30198,"PIT","PA",23,14107,1410702,30466,"PHX","AZ",81,729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,1814,8,0,0,0,0,0,0,0,0,"1","1"
